ID;BOT_ID;ALIAS;LANGUAGE;GUILD;GUILD_LEVEL;Level;FACTION;AM_Aulari;DM_Aulari;TM_Aulari;P_Aulari;AM_Carpa;DM_Carpa;TM_Carpa;P_Carpa;AM_Civica;DM_Civica;TM_Civica;P_Civica;AM_Comunicacio;DM_Comunicacio;TM_Comunicacio;P_Comunicacio;AM_EB_Sud;DM_EB_Sud;TM_EB_Sud;P_EB_Sud;AM_EB_Nord;DM_EB_Nord;TM_EB_Nord;P_EB_Nord;AM_EB_Central;DM_EB_Central;TM_EB_Central;P_EB_Central;AM_Educacio;DM_Educacio;TM_Educacio;P_Educacio;AM_ETSE;DM_ETSE;TM_ETSE;P_ETSE;AM_FTI;DM_FTI;TM_FTI;P_FTI;AM_Med;DM_Med;TM_Med;P_Med;AM_SAF;DM_SAF;TM_SAF;P_SAF;AM_Torres;DM_Torres;TM_Torres;P_Torres;AM_Vet;DM_Vet;TM_Vet;P_Vet;AM_EC;DM_EC;TM_EC;P_EC;WAKE;AM_BOT;DM_BOT;TM_BOT;P_BOT;AM_EM;WOKE
115;1803848766;ilargia;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;C5, C4;2;20.0;NO; ; ;0;0;;
116;2015663350;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
117;1194823483;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
118;1885167909;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
119;1955660878;WhitneyOnCrack;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ;COM1, COM2;2;20; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;ETSE3;1;10; ;FTI25, FTI1;2;20; ;MED3, MED2, MED1;3;30; ;SAF1, SAF2;2;20; ; ;0;0; ;VET2, VET1;2;20; ;C4, C6, C8, C213;4;40.0;NO; ; ;0;0;;
120;2045758278;Silver;ca;inglesitas;psicologa;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;BNORD3, BNORD2, BNORD1;3;30; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
121;1993970947;Red;ca;inglesitas;hoe;Player;Corruptus; ; ;0;0; ; ;0;0; ;MISFI1, MISFI5;2;0; ; ;0;0; ;BSUD1, BSUD2;2;20; ;BNORD2, BNORD3, BNORD1;3;30; ;BCEN1, BCEN2;2;20; ; ;0;0; ; ;0;0; ;FTI3, FTI1, FTI2;3;30; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;C8, C7;2;20.0;NO; ; ;0;0;;
122;363492326;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ;COM1;1;10; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
123;668923402;zenom;ca;guapos;Newbie;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;ETSE3, ETSE1, ETSE2;3;30; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
124;2004678403;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
125;1586068012;Marina :);ca;Chisme;Newbie;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;FTI3, FTI1, FTI2;3;30; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
126;578790138;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
127;2030109166;Belu;ca;inglesitas;zorra;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;BNORD3;1;10; ; ;0;0; ; ;0;0; ; ;0;0; ;FTI2, FTI1;2;20; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
128;2049616774;+itsesther;ca;Babosas;Babosa Huerfana;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
129;1981358387;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
130;1981094680;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
131;1528456145;metagirlnamedmacy;ca;mantecado;Newbie;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;C5, C213, C211, C8, C6;5;50.0;NO; ; ;0;0;;
132;2011900653;Luu;ca;mantecado;Newbie;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;C5, C213, C6, C211, C8;5;50.0;NO; ; ;0;0;;
133;2037443125;yefri;ca;mantecado;Founder;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;C5, C213, C6, C211, C8;5;50.0;NO; ; ;0;0;;
134;2042943097;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
135;2026867032;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
136;2017523091;bacalado;ca;mantecado;Newbie;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
137;2018024723;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
138;2040205359;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
139;600696962;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
140;1688408769;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
141;2008220483;Toucan;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
142;2052628137;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ;ANOMA1, ANOMA2, ANOMA3, MISFI1;4;0; ;COM24, COM40, COM36, COM35, COM23;5;60; ;BSUD1, BSUD24;2;20; ; ;0;0; ; ;0;0; ; ;0;0; ;ETSE26;1;10; ;FTI1;1;10;MED24;MED38, MED39, MED1, MED26, MED2, MED25, MED3;7;70; ;SAF1;1;10; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
143;2093430602;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
144;1284268595;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
145;2094403914;Lia;ca;Chisme;Newbie;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;BSUD1;1;10; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;FTI2, FTI1;2;20; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;C4;1;10.0;NO; ; ;0;0;;
146;2072788373;no_alias;ca;Exploding Kittens;Newbie;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
147;1964243402;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
148;1408553545;SalvorHardin;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;BSUD2;1;10;BNORD3; ;0;0;BCEN1;BCEN2, BCEN23;2;20; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
149;2009854303;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
150;900245283;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
151;2031786802;no_alias;ca;AcademiaHumans;Newbie;Player;Anomalis; ; ;0;0; ; ;0;0; ;ANOMA2;1;0; ;COM24;1;10; ; ;0;0; ;BNORD3;1;10; ; ;0;0; ; ;0;0; ;ETSE26;1;10; ; ;0;0; ; ;0;0; ;SAF1;1;10; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
152;2077479718;CUSITER;ca;SPCorruptus;Newbie;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;BSUD1, BSUD2;2;20; ;BNORD1, BNORD2, BNORD3;3;30; ;BCEN1, BCEN2;2;20; ; ;0;0; ;ETSE1, ETSE2, ETSE3;3;30; ;FTI2, FTI3;2;20; ; ;0;0; ;SAF2, SAF1;2;20; ; ;0;0; ; ;0;0; ;C5, C6, C4, C8, C7;5;50.0;NO; ; ;0;0;;
153;559600566;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
154;1190788662;Nixie;ca;Babosas;Babosa Con Mal Gusto En Tios;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;BNORD1, BNORD3, BNORD2;3;30; ;BCEN1;1;10; ; ;0;0; ; ;0;0; ;FTI3, FTI1, FTI2;3;30; ; ;0;0; ; ;0;0; ; ;0;0; ;VET1, VET2;2;20; ;C8, C7;2;20.0;NO; ; ;0;0;;
155;1969083401;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;FTI2;1;10; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
156;936405801;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
157;718621552;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
158;1946840137;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;BNORD3, BNORD2;2;20; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
159;2062532163;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;FTI2, FTI1;2;20; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
160;2068766786;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
161;1387759916;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
162;281691193;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
163;1372106837;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
164;2076528397;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
165;553604667;Mateto;ca;AcademiaHumans;Il Cavaliere;Player;Anomalis; ; ;0;0; ; ;0;0; ;ANOMA1;1;0; ; ;0;0; ;BSUD1, BSUD2, BSUD24, BSUD23;4;40; ;BNORD1, BNORD3, BNORD2, BNORD25, BNORD24;5;50; ;BCEN1, BCEN2, BCEN24, BCEN23;4;40; ; ;0;0; ;ETSE3, ETSE2, ETSE1;3;30; ;FTI1, FTI25, FTI26, FTI2;4;40; ;MED3, MED2, MED1, MED26, MED25, MED24;6;60; ;SAF2, SAF1, SAF24, SAF23;4;40; ; ;0;0; ; ;0;0; ;C7, C8, C4, C6, C210, C211, C213, C212, C29;9;90.0;YES; ;19W2B2fg, 6RtQ87cdJ3;2;2;;
166;1262366979;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
167;2069605711;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
168;351323690;Egeria;ca;Babosas;Babosa Agresiva;Player;Corruptus; ; ;0;0; ; ;0;0; ;CORRU1, CORRU1, MISFI2, MISFI3;4;0; ; ;0;0; ;BSUD36, BSUD24, BSUD2, BSUD1, BSUD23, BSUD35;6;60; ;BNORD26, BNORD2, BNORD3, BNORD25, BNORD39, BNORD38, BNORD1, BNORD24;8;80; ;BCEN2, BCEN36, BCEN23, BCEN35, BCEN1, BCEN40, BCEN24;7;130; ; ;0;0; ; ;0;0; ;FTI25, FTI3, FTI24, FTI26, FTI1;5;50; ; ;0;0; ; ;0;0; ; ;0;0; ;VET1, VET24, VET23;3;30; ;C211, C5, C29, C318, C213, C314, C6, C8, C7;9;90.0;YES;6RtQ87cdJ3;19W2B2fg;1;1;;
169;1161067284;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
170;2002213272;shaggy guapo;ca;Patatas;Newbie;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
171;1638598402;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0;BNORD2; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
172;1978847616;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
173;35755009;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
174;2068411147;beomjud;ca;Escuadrón Suicida;Miembro Beta;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
175;496884199;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
176;731604804;no_alias;ca; ;unguilded;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
177;1951630348;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
178;1970070324;moon;ca;Escuadrón Suicida;Newbie;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
179;1448621446;Danus;ca;Babosas;Babosa Baixeta;Player;Corruptus; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ;BNORD2, BNORD3;2;20; ; ;0;0; ; ;0;0; ; ;0;0; ;FTI24, FTI26, FTI1;3;30; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
180;115346068;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
181;589802573;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
182;916824355;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
183;176465006;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
184;2025227313;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
185;1327967019;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
186;1931730090;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
187;1192764709;no_alias;ca; ;unguilded;Player;Anomalis; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;NO; ; ;0;0;;
188;2076251012;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;0; ; ;0;0;0;NO
189;1581566171;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;0; ; ;0;0;0;NO
190;2002915660;no_alias;ca; ;unguilded;Player;Neutral; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;0.0;0; ; ;0;0;0;NO
